tag,root,pos,count
pouty_lips,lip,NOUN,1148
shoulders,shoulder,NOUN,0
panda_hood,hood,NOUN,608
yuigaoka_school_uniform,uniform,NOUN,880
holding_cape,hold,VERB,257
monocle_chain,chain,NOUN,288
tie_clip,clip,NOUN,2272
inverted_colors,color,NOUN,172
rosary,rosary,NOUN,232
spiked_knuckles,knuckle,NOUN,310
frilled_boots,boot,NOUN,195
boutonniere,boutonniere,PROPN,357
cross_choker,choker,NOUN,914
candle_wax,wax,NOUN,165
holding_microphone_stand,hold,VERB,541
spiked_boots,boot,NOUN,270
eotech,eotech,PROPN,405
purple_scrunchie,scrunchie,PROPN,1003
ponytail_holder,holder,NOUN,252
string_bra,bra,NOUN,885
red_bandeau,bandeau,PROPN,352
breasts_on_table,breast,NOUN,664
vertical-striped_gloves,glove,NOUN,296
one_finger_selfie_challenge,challenge,NOUN,191
wryyyyyyyyyyyyyyyyyyyy,wryyyyyyyyyyyyyyyyyyyy,INTJ,173
hina_ningyou,ningyou,PROPN,314
million_dreams_(idolmaster),dream,NOUN,201
st_bernard,bernard,PROPN,120
swing_set,set,NOUN,319
heart_belt,belt,NOUN,264
pawn,pawn,PROPN,595
moneybag,moneybag,NOUN,182
sheriff_badge,badge,NOUN,168
otoshidama,otoshidama,PROPN,196
fire_extinguisher,extinguisher,NOUN,380
skull_and_crossed_swords,skull,NOUN,150
penis_sheath,sheath,PROPN,175
striped_scrunchie,scrunchie,PROPN,202
pomegranate,pomegranate,NOUN,268
shichirin,shichirin,PROPN,237
lacrosse,lacrosse,NOUN,110
lifeguard_chair,chair,NOUN,168
trophy,trophy,NOUN,531
._.,.,PUNCT,1340
short_bangs,bang,NOUN,751
pants_under_dress,pant,NOUN,232
bread_slice,slice,NOUN,287
black_jumpsuit,jumpsuit,NOUN,393
protocol_omega,omega,NOUN,185
priestess,priestess,NOUN,256
husky,husky,ADJ,208
samoyed_(dog),samoyed,PROPN,195
outer_senshi,senshi,PROPN,249
animal_hair_ornament,ornament,NOUN,335
ribbon-trimmed_hairband,hairband,NOUN,150
goddess,goddess,NOUN,0
pon_de_ring,ring,NOUN,326
aqua_skin,skin,NOUN,369
dive_ball,ball,NOUN,206
yellow_cardigan,cardigan,NOUN,1843
dragon_radar,radar,NOUN,131
hand_in_pants,hand,NOUN,267
materia,materia,PROPN,612
keyblade,keyblade,PROPN,614
green_tongue,tongue,NOUN,270
panties_over_pantyhose,pantie,NOUN,620
hidden_blade,blade,NOUN,384
severed_arm,arm,NOUN,370
doritos,doritos,PROPN,215
metal_belt,belt,NOUN,238
wrapped_up,wrap,VERB,331
tattered_cape,cape,NOUN,2308
turning_head,head,NOUN,1369
ooarai_(emblem),ooarai,PROPN,711
super_mushroom,mushroom,NOUN,474
sheer_bodysuit,bodysuit,NOUN,172
survey_corps_(emblem),corps,PROPN,1040
color_ink_(medium),ink,NOUN,206
spray_paint,paint,NOUN,466
mad_hatter_(alice_in_wonderland)_(cosplay),hatter,PROPN,188
candelabra,candelabra,PROPN,432
myoudou_gakuen_middle_school_uniform,uniform,NOUN,325
sainan_high_school_uniform,uniform,NOUN,712
flock,flock,NOUN,1154
jagdpanzer_38(t),jagdpanzer,PROPN,158
throat_microphone,microphone,NOUN,619
hoop_skirt,skirt,NOUN,227
polearm_behind_back,polearm,NOUN,597
covering_one_breast,cover,VERB,720
hands_on_own_legs,hand,NOUN,294
moe2016,moe2016,PROPN,129
brown_swimsuit,swimsuit,NOUN,0
listening_to_music,listen,VERB,637
yuzu_(fruit),yuzu,NOUN,211
yuzu_bath,bath,NOUN,162
censored_text,text,NOUN,661
ice_skating,skating,NOUN,267
snow_boots,boot,NOUN,196
strong,strong,ADJ,251
covered_penis,penis,NOUN,631
print_cape,cape,NOUN,183
peeping,peep,VERB,2819
nero_claudius_(bride)_(fate)_(cosplay),claudius,PROPN,142
striped_jacket,jacket,NOUN,2843
pliers,plier,NOUN,395
head_steam,steam,NOUN,326
gingerbread_man,man,PROPN,441
patting_lap,lap,NOUN,211
animal-themed_umbrella,umbrella,NOUN,135
yellow_umbrella,umbrella,NOUN,373
battoujutsu_stance,stance,NOUN,233
low-cut_armhole,armhole,NOUN,500
coin_hair_ornament,ornament,NOUN,1001
mandarin_collar,collar,NOUN,1762
rowboat,rowboat,NOUN,199
fruit_background,background,NOUN,189
oreo,oreo,PROPN,180
maple_tree,tree,NOUN,163
brown_lips,lip,NOUN,535
brown_nails,nail,NOUN,929
knocking,knocking,NOUN,306
leaning_on_rail,lean,VERB,628
airport,airport,NOUN,229
loose_bowtie,bowtie,NOUN,1163
dolphin_hair_ornament,ornament,NOUN,383
sprinkles,sprinkle,NOUN,528
misty_lake,lake,PROPN,143
stack,stack,NOUN,262
checkered_wall,wall,NOUN,192
bow_choker,choker,NOUN,1160
single_arm_warmer,warmer,NOUN,274
ventilation_shaft,shaft,NOUN,105
unbuttoning,unbuttoning,NOUN,198
camouflage_shirt,shirt,NOUN,432
brain,brain,NOUN,564
wooden_staff,staff,NOUN,163
creature_on_head,creature,NOUN,415
yellow_sweater_vest,vest,NOUN,326
pinstripe_legwear,legwear,NOUN,209
flower_in_mouth,flower,NOUN,610
silver_footwear,footwear,NOUN,285
soapland,soapland,PROPN,243
mimic,mimic,PROPN,182
polka_dot_hairband,hairband,NOUN,218
dark_areolae,areolae,NOUN,1007
barbecue,barbecue,NOUN,0
chaldea_lifesavers,lifesavers,PROPN,0
lion_boy,boy,NOUN,995
lobster,lobster,PROPN,370
medjed_(fate)_(cosplay),medjed,PROPN,206
soviet_flag,flag,NOUN,183
open_pajamas,pajama,NOUN,228
hanging_food,food,NOUN,153
out_of_character,out,ADP,659
startled,startle,VERB,38180
yellow_outline,outline,NOUN,273
:c,:,PUNCT,475
medium_dress,dress,NOUN,1778
partially_immersed,immerse,VERB,194
dot_mouth,mouth,NOUN,1492
beige_pants,pant,NOUN,278
caption,caption,NOUN,148
dialogue_box,box,NOUN,836
adjusting_scarf,adjust,VERB,485
refraction,refraction,NOUN,490
adjusting_neckwear,adjust,VERB,0
multicolored_scarf,scarf,NOUN,856
orange_vest,vest,NOUN,768
sweater_around_neck,sweater,NOUN,397
:s,:,PUNCT,398
mushroom_print,print,NOUN,154
flower_basket,basket,NOUN,303
salmon,salmon,NOUN,210
hand_on_ear,hand,NOUN,737
alternate_footwear,alternate,VERB,307
fur-trimmed_vest,vest,NOUN,145
aqua_sailor_collar,collar,NOUN,389
episode_number,number,NOUN,437
short_sleeve_sweater,sweater,NOUN,351
;<,;,PUNCT,458
beige_footwear,footwear,NOUN,181
humming,humming,NOUN,216
two-tone_footwear,footwear,NOUN,696
grey_tank_top,top,NOUN,692
season_connection,connection,NOUN,845
greenhouse,greenhouse,NOUN,389
orange_jumpsuit,jumpsuit,NOUN,666
hands_on_another's_back,hand,NOUN,304
mutual_hug,hug,NOUN,582
holding_headphones,hold,VERB,218
upturned_eyes,eye,NOUN,866
ribbon-trimmed_swimsuit,swimsuit,NOUN,128
implied_fingering,fingering,NOUN,731
chun-li_(cosplay),chun,PROPN,406
swim_cap_removed,remove,VERB,270
majo_shuukai_de_aimashou,aimashou,PROPN,178
wrists_extended,extend,VERB,301
mousepad_(medium),mousepad,PROPN,454
bauxite,bauxite,NOUN,198
konnyaku_(food),konnyaku,PROPN,152
bear_hat,hat,NOUN,147
flower_in_eye,flower,NOUN,616
crossed_fingers,finger,NOUN,155
baseball_helmet,helmet,NOUN,387
transforming_clothes,transform,VERB,146
frilled_umbrella,umbrella,NOUN,578
chin_tickle,tickle,NOUN,268
between_labia,between,ADP,347
kantele,kantele,PROPN,510
heavenly_boat_maanna,maanna,PROPN,299
f-22_raptor,raptor,NOUN,142
psychedelic,psychedelic,ADJ,246
pointed_footwear,footwear,NOUN,124
detached_arm,arm,NOUN,227
building_block,block,NOUN,0
chestnut,chestnut,PROPN,318
stinger,stinger,NOUN,238
cat's_cradle,cradle,NOUN,248
hands_on_wall,hand,NOUN,606
emperor_penguin,penguin,PROPN,245
holding_scroll,hold,VERB,424
hand_rest,rest,NOUN,691
bed_invitation,invitation,NOUN,202
chinese_new_year,year,PROPN,958
jacket_pull,pull,NOUN,827
dress_of_heaven,dress,NOUN,0
memories_at_trifas,memory,NOUN,0
jaw_drop,drop,NOUN,237
fur_jacket,jacket,NOUN,497
strapless_coat,coat,NOUN,220
green_butterfly,butterfly,NOUN,256
shiranui_mai_(cosplay),cosplay,NOUN,269
pregnancy_test,test,NOUN,513
headlock,headlock,NOUN,390
pointy_hat,hat,NOUN,341
hand_on_leg,hand,NOUN,933
puffy_cheeks,cheek,NOUN,958
nagato_yuki_(cosplay),yuki,PROPN,140
hinamatsuri,hinamatsuri,PROPN,561
mosaic_background,background,NOUN,223
paizuri_over_clothes,paizuri,PROPN,245
trombone_(sex_act),trombone,PROPN,164
under_clothes,under,ADP,146
yellow_cape,cape,NOUN,858
blizzard,blizzard,NOUN,229
polka_dot_camisole,camisole,NOUN,201
flush,flush,NOUN,2087281
yoko_littner_(cosplay),littner,PROPN,220
leaves_in_wind,leave,NOUN,3955
hydrokinesis,hydrokinesis,NOUN,1039
clothes_on_floor,clothe,NOUN,415
foot_on_head,foot,NOUN,330
hand_around_neck,hand,NOUN,187
headwear_switch,switch,NOUN,387
yellow_sash,sash,NOUN,1170
ace_of_hearts,ace,PROPN,704
holding_pole,hold,VERB,464
pointy_nose,nose,NOUN,808
aqua_headwear,headwear,NOUN,1218
inflatable_dolphin,dolphin,NOUN,345
accessory_tan,tan,NOUN,127
jet_black_king_of_knights_ver._shinjuku_1999,king,PROPN,775
bag_of_chips,bag,NOUN,722
orange_border,border,NOUN,231
sweater_jacket,jacket,NOUN,273
uma_pyoi_densetsu,densetsu,PROPN,0
purple_sash,sash,NOUN,648
brown_capelet,capelet,NOUN,1984
beef,beef,NOUN,194
glasses_day,day,NOUN,153
vertical-striped_swimsuit,swimsuit,NOUN,214
checkered_headwear,headwear,NOUN,219
needle_sword,sword,NOUN,198
orange_wings,wing,NOUN,300
turkey_(food),turkey,NOUN,447
holding_torch,hold,VERB,470
holding_skirt,skirt,NOUN,259
holding_teapot,hold,VERB,587
grey_choker,choker,NOUN,432
error_message,message,NOUN,221
flying_teardrops,teardrop,NOUN,675
holding_sponge,hold,VERB,219
scoop_neck,neck,NOUN,638
hecatia_lapislazuli_(cosplay),lapislazuli,PROPN,222
animal_ear_headwear,headwear,NOUN,930
digital_clock,clock,NOUN,494
frilled_sash,sash,NOUN,289
arm_on_head,arm,NOUN,502
black_outline,outline,NOUN,414
weibo_logo,logo,NOUN,1573
aqua_hairband,hairband,NOUN,509
see-through_shirt,shirt,NOUN,2972
ribbon-trimmed_bikini,bikini,NOUN,305
leather_skirt,skirt,NOUN,175
strapless_shirt,shirt,NOUN,1893
armored_leotard,leotard,PROPN,486
white_armor,armor,NOUN,848
cake_hair_ornament,ornament,NOUN,233
beige_dress,dress,NOUN,327
school_of_fish,school,NOUN,399
yin_yang_print,print,NOUN,447
gensokyo,gensokyo,PROPN,323
holding_watering_can,hold,VERB,275
baseball_jersey,jersey,NOUN,419
spiral_staircase,staircase,NOUN,151
cropped_arms,arm,NOUN,917
sewing_needle,needle,NOUN,491
lace-trimmed_headwear,headwear,NOUN,290
mismatched_eyelashes,eyelash,NOUN,535
red_feathers,feather,NOUN,561
side-tie_swimsuit,swimsuit,NOUN,585
i_heart...,heart,VERB,218
naked_suspenders,suspender,NOUN,433
clothes_between_thighs,clothe,NOUN,822
holding_toothbrush,hold,VERB,436
two-sided_skirt,skirt,NOUN,713
dress_aside,dress,NOUN,183
animal_in_clothes,animal,NOUN,231
;>,;,PUNCT,270
pom_pom_earrings,earring,NOUN,488
dating,dating,NOUN,399
kissing_hair,hair,NOUN,206
an-94,an-94,NUM,323
flags_of_all_nations,flag,NOUN,212
people's_republic_of_china_flag,flag,PROPN,153
undressing_another,undress,VERB,996
paizuri_on_lap,paizuri,NOUN,252
tokarev_tt-33,tt-33,PROPN,196
kendama,kendama,PROPN,242
giant_tree,tree,NOUN,234
finger_to_head,finger,NOUN,140
yotsuboshi_academy_uniform,uniform,NOUN,109
sprout,sprout,PROPN,189
black_sun,sun,PROPN,187
incoming_pocky_kiss,kiss,NOUN,223
jetpack,jetpack,PROPN,788
food_on_clothes,food,NOUN,337
hands_on_own_breasts,hand,NOUN,635
baton_(instrument),baton,NOUN,865
coffee_table,table,NOUN,425
alligator,alligator,NOUN,190
ribbon-trimmed_headwear,headwear,NOUN,690
hole_in_wall,hole,NOUN,218
deviantart_logo,logo,NOUN,330
facebook_logo,logo,NOUN,331
instagram_logo,logo,NOUN,591
pixiv_logo,logo,NOUN,354
twitter_logo,logo,NOUN,1397
fart,fart,PROPN,306
long_pants,pant,NOUN,216381
floating_skull,skull,NOUN,467
speedo_(company),speedo,PROPN,190
aria_gakuen_school_uniform,uniform,NOUN,386
pigeon,pigeon,PROPN,850
holding_spring_onion,hold,VERB,336
fever,fever,NOUN,489
chihaya_(clothing),chihaya,PROPN,331
loading_screen,screen,NOUN,294
arrow_in_head,arrow,NOUN,223
suzumiya_haruhi_(cosplay),haruhi,PROPN,246
tenbou,tenbou,PROPN,166
the_children,child,NOUN,129
orange_butterfly,butterfly,NOUN,214
red_butterfly,butterfly,NOUN,310
meteor,meteor,NOUN,380
shiraitodai_school_uniform,uniform,NOUN,394
argyle_sweater,sweater,NOUN,778
sotoba,sotoba,PROPN,206
swimwear_(module),swimwear,NOUN,144
weights,weight,NOUN,606
pizza_slice,slice,NOUN,818
placard,placard,PROPN,289
shijuuhatte,shijuuhatte,PROPN,109
shoe_loss,loss,NOUN,193
nori_(seaweed),nori,PROPN,294
blackmail,blackmail,NOUN,160
minotaur,minotaur,PROPN,744
yamato_(sword),yamato,PROPN,174
legendary_super_saiyan,saiyan,PROPN,227
lace-up,lace,VERB,264
green_serafuku,serafuku,PROPN,510
shibafu_(glock23)_(style),shibafu,PROPN,122
ruined_for_marriage,ruin,VERB,355
holding_gloves,hold,VERB,212
avalon_(fate/stay_night),avalon,PROPN,328
block,block,NOUN,329
yukikaze_(kancolle)_(cosplay),yukikaze,PROPN,166
front-seamed_legwear,legwear,NOUN,510
humagear_headphones,headphone,NOUN,150
3d_glasses,glass,NOUN,187
hands_on_own_chin,hand,NOUN,254
no_mole,mole,NOUN,828
blonde_eyelashes,eyelash,NOUN,18017
tile_roof,roof,NOUN,314
lee-enfield,enfield,PROPN,239
high_tops,top,NOUN,654
paper_stack,stack,NOUN,650
m1903_springfield,springfield,PROPN,306
blindfold_slip,slip,NOUN,119
hair_vines,vine,NOUN,161
sneer,sneer,PROPN,224
anal_fluid,fluid,NOUN,646
mole_on_arm,mole,NOUN,531
walther_wa_2000,wa,PROPN,336
photon_ray_(fate),ray,PROPN,216
too_many_chicks,chick,NOUN,133
denim_jacket,jacket,NOUN,1115
ribbon_bra,bra,NOUN,202
livestream,livestream,NOUN,784
niconico_comments,comment,NOUN,179
heart_ring_top,top,NOUN,155
doberman,doberman,PROPN,191
centurion_(tank),centurion,PROPN,121
selection_university_(emblem),university,NOUN,273
selection_university_military_uniform,uniform,NOUN,611
cape_removed,remove,VERB,385
vertical-striped_headwear,headwear,NOUN,235
foot_massage,massage,NOUN,137
historical_event,event,NOUN,318
military_rank_insignia,insignia,NOUN,170
stielhandgranate,stielhandgranate,PROPN,190
playstation_4,playstation,PROPN,323
youtube_logo,logo,NOUN,291
hairy,hairy,ADJ,2548
shirt_overhang,overhang,NOUN,582
gyaruo,gyaruo,PROPN,308
machete,machete,NOUN,328
hand_on_ground,hand,NOUN,360
chameleon,chameleon,PROPN,204
all-out_attack,attack,NOUN,107
ilya_kuvshinov_(style),kuvshinov,PROPN,131
fried_egg,egg,NOUN,1921
dazed,daze,VERB,189
mayonnaise,mayonnaise,NOUN,381
hands_on_thighs,hand,NOUN,352
outie_navel,navel,PROPN,270
veiny_breasts,breast,NOUN,1392
fountain_pen,pen,NOUN,821
manboobs,manboob,NOUN,400
silver_bikini,bikini,NOUN,246
peeling,peeling,NOUN,411
removing_pasties,remove,VERB,144
flick,flick,NOUN,197
implied_kiss,kiss,NOUN,665
winged_heart,heart,NOUN,267
hand_on_another's_ass,hand,NOUN,1604
noble_academy_school_uniform,uniform,NOUN,161
condom_in_clothes,condom,NOUN,257
crab_on_head,crab,NOUN,240
dogeza,dogeza,PROPN,613
roulette_table,table,NOUN,248
mole_on_crotch,mole,NOUN,172
covered_anus,anus,NOUN,448
dark_labia,labia,NOUN,405
beige_skirt,skirt,NOUN,438
shading,shading,NOUN,0
hanging_scroll,scroll,NOUN,473
movie_theater,theater,NOUN,449
armpit_focus,focus,NOUN,315
polka_dot_innertube,innertube,NOUN,159
huge_dildo,dildo,NOUN,637
drop_earrings,earring,NOUN,641
textbook,textbook,NOUN,168
hand_on_own_penis,hand,NOUN,221
choke_hold,hold,NOUN,501
wiping,wiping,NOUN,509
hand_over_another's_mouth,hand,NOUN,448
aroused,arouse,VERB,629
highway,highway,NOUN,223
vest_over_shirt,vest,NOUN,327
toyota,toyota,PROPN,336
caved,cave,VERB,146
ribbon-trimmed_shirt,shirt,NOUN,232
hong_meiling_(cosplay),meiling,PROPN,187
can't_show_this,show,VERB,126
human_tower,tower,PROPN,264
stage_connection,connection,NOUN,419
female_goblin,goblin,NOUN,520
accessories,accessory,NOUN,162
camel,camel,NOUN,151
inugami-ke_no_ichizoku_pose,pose,NOUN,139
sculpture,sculpture,NOUN,323
bar_stool,stool,NOUN,876
orange_swimsuit,swimsuit,NOUN,0
green_apple,apple,NOUN,148
married,marry,VERB,200
p-chan_(p-90),p,NOUN,156
adrenaline!!!,adrenaline,NOUN,147
earplugs,earplug,NOUN,198
audio_jack,jack,PROPN,455
between_buttocks,between,ADP,298
face_in_ass,face,NOUN,269
frustrated,frustrated,ADJ,263
hand_on_another's_penis,hand,NOUN,404
blood_on_breasts,blood,NOUN,482
scary_sex,sex,NOUN,138
trolling,trolling,NOUN,598
holding_legwear,legwear,NOUN,159
invisible_man,man,NOUN,695
five-seven_(gun),seven,NUM,194
mexican_standoff,standoff,NOUN,170
calling,calling,NOUN,109
giraffe,giraffe,PROPN,389
spoken_animal,animal,NOUN,188
alternate_color_school_swimsuit,swimsuit,NOUN,326
fading,fading,NOUN,617
conductor,conductor,NOUN,268
trombone,trombone,NOUN,241
artstation_username,username,NOUN,177
yumenosaki_school_uniform,uniform,NOUN,345
punishment,punishment,NOUN,157
product_girl,girl,NOUN,252
wii_remote,wii,INTJ,213
breasts_on_tray,breast,NOUN,315
trim_brush,brush,NOUN,247
children's_book,book,NOUN,117
kashiwa_mochi_(food),mochi,PROPN,151
raimon,raimon,PROPN,1474
raimon_school_uniform,uniform,NOUN,234
flamel_symbol,symbol,NOUN,131
panties_in_mouth,pantie,NOUN,289
brazilian_flag,flag,NOUN,133
cellphone_strap,strap,NOUN,164
kagamine_len_(cosplay),len,PROPN,135
kagamine_rin_(cosplay),rin,PROPN,303
eurasian_tree_sparrow,sparrow,NOUN,391
sparrow,sparrow,PROPN,882
triangle_hair_ornament,ornament,NOUN,706
caterpillar,caterpillar,NOUN,306
watermelon_seeds,seed,NOUN,149
laboratory,laboratory,ADJ,460
nose_pinch,pinch,NOUN,125
pitcher,pitcher,NOUN,0
blue_camisole,camisole,NOUN,580
china,china,PROPN,178
washbowl,washbowl,PROPN,326
fur_bikini,bikini,NOUN,264
groping_motion,motion,NOUN,205
signal_flag,flag,NOUN,122
frankenstein's_monster_(cosplay),monster,PROPN,295
sword_of_the_creator,sword,PROPN,384
chocolate_on_face,chocolate,NOUN,414
persona_eyes,eye,NOUN,236
dancer_(three_houses),dancer,PROPN,202
hooded_sweater,sweater,NOUN,1586
drop_trap,trap,NOUN,123
poop,poop,INTJ,481
no_choker,choker,NOUN,216
flower_tact,tact,NOUN,105
patches,patch,NOUN,1788
automail,automail,PROPN,195
orange_buruma,buruma,PROPN,135
cammy_white_(cosplay),white,PROPN,239
shorts_tan,tan,ADJ,465
piglet,piglet,PROPN,318
fake_censor,censor,NOUN,260
cocked_hammer,hammer,NOUN,132
panzerfaust,panzerfaust,PROPN,181
gypsy,gypsy,NOUN,169
juggling,juggling,NOUN,249
dildo_harness,harness,NOUN,141
arena,arena,PROPN,161
holding_binoculars,hold,VERB,413
relay_baton,baton,PROPN,380
shorts_aside,short,NOUN,391
bras_d'honneur,d'honneur,PROPN,206
poi,poi,PROPN,594
blue_shawl,shawl,NOUN,705
bible,bible,NOUN,0
moe2021,moe2021,NUM,205
flower_on_liquid,flower,NOUN,337
sitting_on_water,sit,VERB,520
multi-strapped_panties,pantie,NOUN,863
slug_girl,girl,NOUN,128
stalactite,stalactite,PROPN,210
expectations/reality,reality,NOUN,167
zouni_soup,soup,NOUN,332
elbows_on_table,elbow,NOUN,820
field_of_blades,field,NOUN,451
witch's_labyrinth,labyrinth,NOUN,421
shatter,shatter,NOUN,267
no_bangs,bang,NOUN,438
putting_on_shoes,put,VERB,290
green_umbrella,umbrella,NOUN,279
indirect_kiss,kiss,NOUN,234
hand_on_back,hand,NOUN,53
wafer,wafer,NOUN,234
polka_dot_dress,dress,NOUN,1695
floating_screen,screen,NOUN,130
kissuisou_uniform,uniform,PROPN,185
moe2017,moe2017,PROPN,168
scarf_removed,remove,VERB,410
tenugui,tenugui,PROPN,304
teabag,teabag,PROPN,190
purple_hakama,hakama,PROPN,940
hatching,hatching,NOUN,301
lace-trimmed_ribbon,ribbon,NOUN,171
eighth_rest,rest,NOUN,176
yellow_lips,lip,NOUN,304
glass_door,door,NOUN,324
grey_apron,apron,NOUN,566
ntw-20,ntw-20,X,127
no_hands,hand,NOUN,161
bouncing_penis,penis,NOUN,394
bakuzan,bakuzan,PROPN,241
hedgehog_ears,ear,NOUN,340
kiss_chart,chart,NOUN,209
big_bad_wolf_(cosplay),wolf,PROPN,174
core_drill,drill,NOUN,167
key_frame,frame,NOUN,220
face_grab,grab,NOUN,330
white_gakuran,gakuran,PROPN,138
bridgeless_bra,bra,NOUN,184
vespa,vespa,PROPN,268
shared_earphones,earphone,NOUN,560
grandfather_and_granddaughter,grandfather,NOUN,243
croquette,croquette,NOUN,290
toriyama_akira_(style),akira,PROPN,320
ankle_wings,wing,NOUN,236
turnip,turnip,NOUN,215
head_under_skirt,head,NOUN,247
jupiter_symbol,symbol,NOUN,178
mermaid_costume,costume,NOUN,192
hat_loss,loss,NOUN,211
burmecian,burmecian,PROPN,180
tight_shirt,shirt,NOUN,1530
dancer's_costume_(dq),costume,NOUN,147
parent_and_child,parent,NOUN,133
double-blade,blade,NOUN,263
jessie_(pokemon)_(cosplay),jessie,PROPN,196
oran_berry,berry,PROPN,270
pool_party_(league_of_legends),party,NOUN,128
slipper_bathtub,bathtub,NOUN,259
double_exposure,exposure,NOUN,307
medieval,medieval,ADJ,578
prisma_illya_(cosplay),illya,PROPN,132
fishnet_fabric,fabric,NOUN,174
hands_on_own_thighs,hand,NOUN,1806
jacket_lift,lift,NOUN,537
turntable,turntable,NOUN,318
koa_(phrase),koa,PROPN,206
absolutely_everyone,everyone,PRON,715
holding_bone,hold,VERB,315
rose_bush,bush,PROPN,275
fundoshi_aside,fundoshi,PROPN,264
female_orc,orc,NOUN,295
energy_drink,drink,NOUN,873
well,well,INTJ,339
snort,snort,NOUN,318
colossus,colossus,PROPN,113
subway,subway,NOUN,328
inkblot,inkblot,NOUN,132
railgun,railgun,PROPN,304
stake,stake,NOUN,184
fluorescent_lamp,lamp,NOUN,421
numbered_panels,panel,NOUN,414
make_a_contract,make,VERB,201
master_spark,spark,PROPN,434
lego,lego,PROPN,313
print_umbrella,umbrella,NOUN,163
spire,spire,PROPN,311
canal,canal,NOUN,355
bra_slip,slip,NOUN,275
2011_sendai_earthquake_and_tsunami,earthquake,PROPN,290
nanairogaoka_middle_school_uniform,uniform,NOUN,1374
firecrackers,firecracker,NOUN,203
panda_hair_ornament,ornament,NOUN,230
cocktail_dress,dress,NOUN,1306
panties_over_garter_belt,pantie,NOUN,400
himejoshi,himejoshi,PROPN,464
relationshipping,relationshipping,NOUN,165
nipple_rub,rub,NOUN,271
bird_costume,costume,NOUN,123
ghost_in_the_shell_lineup,lineup,NOUN,139
ice_cream_spoon,spoon,NOUN,250
sanshuu_middle_school_uniform,uniform,NOUN,308
brown_cat,cat,NOUN,175
new_york,york,PROPN,213
purple_blouse,blouse,NOUN,14917
h&k_g11,g11,PROPN,315
hand_on_another's_knee,hand,NOUN,441
vertical-striped_pants,pant,NOUN,496
single_knee_pad,pad,NOUN,599
h&k_mp5k,mp5k,PROPN,147
hatsumoude,hatsumoude,PROPN,459
pitching,pitching,NOUN,206
fly_agaric,agaric,PROPN,185
untied_footwear,footwear,NOUN,212
3;,3,X,210
argyle_scarf,scarf,NOUN,162
ring_box,box,NOUN,376
star_trail,trail,PROPN,225
skorpion_vz._61,.,PROPN,140
waving_arm,arm,NOUN,403
long_sword,sword,NOUN,440
3_3,3,NUM,188
royal_brand,brand,NOUN,0
magic_trick,trick,NOUN,240
paprika_private_academy_school_uniform,uniform,NOUN,110
bonfire,bonfire,NOUN,236
life_vest,vest,NOUN,155
glass_shards,shard,NOUN,444
hatch,hatch,INTJ,188
paint_stains,stain,NOUN,231
food_between_breasts,food,NOUN,310
backless_swimsuit,swimsuit,NOUN,552
squeeze_bottle,bottle,NOUN,169
m249,m249,PROPN,172
hyakkaou_academy_uniform,uniform,NOUN,407
bicycle_helmet,helmet,NOUN,304
